time,steer,accel,brake,gear,speedX,speedY,speedZ,trackPos,angle,rpm,damage,wheelSpin_0,wheelSpin_1,wheelSpin_2,wheelSpin_3,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
9.315,0.0004,1.0000,0.0000,6,203.05,-0.03,-1.25,0.2404,0.0319,12688.8,0.0,186.30,186.29,183.08,183.08,6.66083,15.4348,25.8018,50.5402,120.16,171.244,168.121,164.924,162.263,159.124,155.152,148.742,121.002,98.6586,73.3157,48.5046,31.1431,20.9333,10.2053
9.334,0.0003,1.0000,0.0000,6,203.45,-0.03,-1.31,0.2344,0.0319,12725.3,0.0,186.67,186.67,183.61,183.61,6.7137,15.5574,26.0067,50.9416,121.116,170.056,166.943,163.76,161.113,157.994,154.055,147.766,120.413,98.1785,72.959,48.2687,30.9916,20.8316,10.1557
9.352,0.0003,1.0000,0.0000,6,203.86,-0.02,-1.36,0.2284,0.0319,12747.9,0.0,187.04,187.04,183.94,183.94,6.76663,15.6802,26.2124,51.3462,122.088,168.864,165.762,162.593,159.959,156.86,152.954,146.778,119.813,97.6913,72.5984,48.0311,30.8395,20.7295,10.1061
9.377,0.0003,1.0000,0.0000,6,204.27,-0.01,-1.39,0.2223,0.0319,12769.9,0.0,187.42,187.43,184.25,184.25,6.81959,15.8032,26.4183,51.7514,123.064,167.669,164.578,161.423,158.803,155.724,151.851,145.784,119.212,97.203,72.2371,47.7932,30.6872,20.6273,10.0564
9.395,0.0002,1.0000,0.0000,6,204.68,-0.01,-1.40,0.2163,0.0319,12792.1,0.0,187.80,187.80,184.57,184.57,6.87267,15.9264,26.6247,52.1573,124.041,166.472,163.392,160.251,157.645,154.585,150.745,144.785,118.611,96.7145,71.8755,47.5548,30.5346,20.5249,10.0065
9.415,0.0002,1.0000,0.0000,6,205.09,-0.01,-1.43,0.2102,0.0319,12814.6,0.0,188.17,188.17,184.90,184.90,6.9258,16.0497,26.8311,52.5632,125.016,165.273,162.204,159.076,156.485,153.445,149.638,143.782,118.011,96.2266,71.5142,47.3166,30.382,20.4225,9.95668
9.433,0.0002,1.0000,0.0000,6,205.50,-0.00,-1.47,0.2042,0.0319,12838.2,0.0,188.55,188.55,185.24,185.24,6.97906,16.1733,27.038,52.9698,125.991,164.07,161.013,157.9,155.322,152.302,148.528,142.774,117.41,95.7384,71.1525,47.0779,30.2291,20.3198,9.9067
9.452,0.0002,1.0000,0.0000,6,205.90,-0.00,-1.51,0.1981,0.0319,12869.4,0.0,188.92,188.92,185.66,185.66,7.03239,16.2969,27.2449,53.376,126.963,162.866,159.82,156.721,154.158,151.158,147.417,141.762,116.812,95.2515,70.7913,46.8394,30.0761,20.2171,9.85667
9.477,0.0002,1.0000,0.0000,6,206.30,-0.00,-1.59,0.1920,0.0319,12902.1,0.0,189.29,189.29,186.16,186.16,7.08577,16.4207,27.4519,53.7818,127.93,161.659,158.625,155.541,152.992,150.013,146.305,140.747,116.217,94.7663,70.4309,46.6012,29.9232,20.1143,9.80659
9.495,0.0001,1.0000,0.0000,6,206.71,-0.00,-1.64,0.1859,0.0319,12922.0,0.0,189.66,189.66,186.45,186.45,7.13928,16.5447,27.6593,54.1885,128.9,160.45,157.428,154.358,151.824,148.865,145.191,139.728,115.62,94.2798,70.0697,46.3623,29.7699,20.0113,9.75639
9.515,0.0001,1.0000,0.0000,6,207.12,-0.00,-1.67,0.1798,0.0319,12943.1,0.0,190.04,190.04,186.75,186.75,7.1929,16.669,27.8672,54.5961,129.872,159.238,156.228,153.173,150.654,147.715,144.074,138.703,115.022,93.7924,69.7077,46.123,29.6163,19.9081,9.70609
9.534,0.0001,1.0000,0.0000,6,207.53,0.00,-1.69,0.1737,0.0319,12964.3,0.0,190.41,190.41,187.06,187.06,7.24663,16.7935,28.0754,55.0043,130.844,158.024,155.026,151.986,149.481,146.563,142.956,137.675,114.423,93.3047,69.3453,45.8833,29.4625,19.8047,9.65568
9.552,0.0001,1.0000,0.0000,6,207.93,0.00,-1.74,0.1675,0.0319,12986.5,0.0,190.78,190.78,187.38,187.38,7.30043,16.9183,28.284,55.413,131.818,156.807,153.821,150.796,148.306,145.408,141.835,136.642,113.824,92.8162,68.9824,45.6433,29.3084,19.7011,9.6052
9.577,0.0001,1.0000,0.0000,6,208.33,0.00,-1.78,0.1614,0.0319,13009.9,0.0,191.15,191.15,187.72,187.72,7.35436,17.0433,28.493,55.8228,160.229,155.587,152.613,149.604,147.128,144.252,140.711,135.604,113.223,92.3263,68.6185,45.4026,29.1539,19.5974,9.55461
9.595,0.0001,1.0000,0.0000,6,208.72,0.00,-1.87,0.1552,0.0319,13052.5,0.0,191.51,191.51,188.32,188.32,7.4084,17.1684,28.7022,56.2322,158.994,154.365,151.404,148.41,145.949,143.093,139.586,134.564,112.625,91.838,68.2553,45.1621,28.9994,19.4934,9.50392
9.615,0.0001,1.0000,0.0000,6,209.12,0.00,-1.95,0.1490,0.0319,13074.3,0.0,191.88,191.88,188.65,188.65,7.46252,17.2939,28.9118,56.6429,157.755,153.141,150.192,147.213,144.768,141.933,138.459,133.519,112.023,91.3477,67.8908,44.9209,28.8445,19.3893,9.45314
9.634,0.0001,1.0000,0.0000,6,209.53,0.00,-2.00,0.1429,0.0319,13093.2,0.0,192.25,192.25,188.92,188.92,7.51675,17.4196,29.122,57.0548,156.513,151.913,148.977,146.014,143.584,140.77,137.329,132.47,111.42,90.8554,67.5251,44.679,28.6892,19.2849,9.40227
9.652,0.0001,1.0000,0.0000,6,209.93,0.00,-2.02,0.1367,0.0319,13113.3,0.0,192.62,192.62,189.21,189.21,7.57108,17.5455,29.3326,57.4675,155.269,150.683,147.76,144.812,142.397,139.604,136.197,131.417,110.815,90.3623,67.1587,44.4367,28.5336,19.1804,9.3513
9.677,0.0001,1.0000,0.0000,6,210.33,0.00,-2.04,0.1305,0.0319,13133.8,0.0,192.99,192.99,189.51,189.51,7.62551,17.6716,29.5435,57.8807,154.021,149.451,146.54,143.608,141.209,138.437,135.062,130.36,110.209,89.8688,66.792,44.194,28.3778,19.0756,9.30023
9.695,0.0000,1.0000,0.0000,6,210.73,0.00,-2.05,0.1242,0.0319,13155.3,0.0,193.36,193.36,189.81,189.81,7.68002,17.7979,29.7546,58.2945,152.771,148.215,145.318,142.402,140.018,137.267,133.926,129.299,109.603,89.3747,66.4247,43.951,28.2218,18.9707,9.2491
9.715,0.0000,1.0000,0.0000,6,211.13,0.00,-2.05,0.1180,0.0319,13179.9,0.0,193.73,193.73,190.16,190.16,7.7347,17.9247,29.9665,58.7094,151.518,146.977,144.093,141.193,138.824,136.095,132.787,128.235,108.996,88.8792,66.0564,43.7073,28.0653,18.8655,9.1978
9.734,0.0000,1.0000,0.0000,6,211.52,0.00,-2.06,0.1118,0.0319,13206.0,0.0,194.09,194.09,190.55,190.55,7.78946,18.0515,30.1785,59.1247,150.262,145.737,142.866,139.982,137.629,134.921,131.646,127.167,108.388,88.3835,65.6879,43.4633,27.9086,18.7602,9.14643
9.752,0.0000,1.0000,0.0000,6,211.92,0.00,-2.07,0.1055,0.0319,13230.0,0.0,194.46,194.46,190.89,190.89,7.84429,18.1786,30.3909,59.5405,149.004,144.494,141.636,138.769,136.432,133.745,130.503,126.097,107.78,87.887,65.3188,43.219,27.7517,18.6547,9.09499
9.777,0.0000,1.0000,0.0000,6,212.31,0.00,-2.07,0.0992,0.0319,13253.5,0.0,194.82,194.82,191.23,191.23,7.89926,18.306,30.6039,59.9578,147.742,143.248,140.404,137.553,135.232,132.567,129.358,125.022,107.168,87.3887,64.9484,42.974,27.5943,18.5489,9.04342
9.796,0.0000,1.0000,0.0000,6,212.70,0.00,-2.07,0.0930,0.0319,13276.8,0.0,195.18,195.18,191.57,191.57,7.95433,18.4336,30.8172,60.3757,146.478,142.0,139.169,136.335,134.029,131.386,128.21,123.943,106.556,86.8896,64.5774,42.7285,27.4367,18.443,8.99176
9.815,0.0000,1.0000,0.0000,6,213.10,0.00,-2.06,0.0867,0.0319,13299.9,0.0,195.54,195.54,191.90,191.90,8.00942,18.5612,31.0305,60.7935,145.211,140.749,137.933,135.115,132.825,130.203,127.06,122.862,105.945,86.3908,64.2066,42.4831,27.2791,18.337,8.94008
9.834,0.0000,1.0000,0.0000,6,213.49,0.00,-2.05,0.0804,0.0319,13323.1,0.0,195.90,195.90,192.24,192.24,8.06466,18.6892,31.2445,61.2124,143.941,139.496,136.693,133.892,131.619,129.018,125.908,121.777,105.332,85.8907,63.8348,42.237,27.121,18.2307,8.88826
