time,steer,accel,brake,gear,speedX,speedY,speedZ,trackPos,angle,rpm,damage,wheelSpin_0,wheelSpin_1,wheelSpin_2,wheelSpin_3,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18
8.882,0.0149,1.0000,0.0000,6,209.73,-0.97,-0.99,-0.0890,0.0412,13101.2,0.0,192.61,192.26,189.03,189.03,9.64585,22.8196,39.026,80.8059,193.448,186.77,181.937,176.028,167.509,132.625,109.471,93.206,77.1649,64.4919,49.3289,33.6025,22.0369,15.0064,7.43053
8.907,0.0134,1.0000,0.0000,6,210.16,-0.88,-1.01,-0.0986,0.0397,13126.3,0.0,193.00,192.68,189.40,189.40,9.71527,22.9072,39.0294,80.0551,192.381,185.835,181.141,175.524,168.61,136.121,111.628,94.6119,77.98,64.9444,49.4669,33.5501,21.9317,14.9048,7.36227
8.925,0.0121,1.0000,0.0000,6,210.60,-0.79,-1.02,-0.1078,0.0384,13151.2,0.0,193.38,193.10,189.76,189.76,9.78284,22.9983,39.0555,79.4549,191.274,184.842,180.267,174.881,168.739,139.365,113.584,95.8589,78.6795,65.314,49.5569,33.478,21.8208,14.8026,7.29585
8.951,0.0109,1.0000,0.0000,6,211.03,-0.71,-1.04,-0.1167,0.0372,13176.2,0.0,193.76,193.51,190.12,190.12,9.84891,23.0931,39.1032,78.9876,190.13,183.799,179.324,174.126,168.477,142.325,115.323,96.9392,79.2604,65.5999,49.5991,33.3864,21.704,14.6995,7.23098
8.969,0.0098,1.0000,0.0000,6,211.46,-0.64,-1.05,-0.1253,0.0362,13201.5,0.0,194.15,193.92,190.48,190.48,9.91333,23.1896,39.1654,78.6168,188.958,182.715,178.329,173.288,167.996,145.066,116.894,97.8907,79.7505,65.8224,49.6059,33.2811,21.5838,14.5966,7.16775
8.994,0.0088,1.0000,0.0000,6,211.85,-0.58,-1.07,-0.1328,0.0353,13228.3,0.0,194.50,194.29,190.87,190.87,9.97052,23.2778,39.23,78.3393,187.874,181.704,177.39,172.474,167.435,147.424,118.216,98.6743,80.1385,65.9848,49.5902,33.1775,21.473,14.5037,7.11158
9.013,0.0079,1.0000,0.0000,6,212.24,-0.53,-1.08,-0.1402,0.0345,13251.8,0.0,194.85,194.66,191.21,191.21,10.0265,23.3662,39.3012,78.1106,186.773,180.67,176.422,171.616,166.787,149.659,119.443,99.3852,80.4757,66.1121,49.5555,33.067,21.361,14.4114,7.05658
9.032,0.0071,1.0000,0.0000,6,212.63,-0.49,-1.09,-0.1474,0.0337,13274.7,0.0,195.20,195.03,191.54,191.54,10.0816,23.4561,39.3822,77.9398,185.654,179.612,175.423,170.714,166.057,151.698,120.531,99.9937,80.7435,66.1923,49.4951,32.9467,21.2464,14.3189,7.00251
9.050,0.0064,1.0000,0.0000,6,213.02,-0.44,-1.10,-0.1544,0.0331,13297.3,0.0,195.55,195.39,191.86,191.86,10.136,23.5485,39.4752,77.8331,184.515,178.528,174.391,169.766,165.251,153.472,121.438,100.474,80.9262,66.2153,49.4039,32.8145,21.1282,14.2259,6.94925
9.069,0.0058,1.0000,0.0000,6,213.41,-0.40,-1.12,-0.1613,0.0325,13320.0,0.0,195.90,195.76,192.19,192.19,10.19,23.6446,39.5831,77.7989,183.354,177.416,173.324,168.771,164.371,154.898,122.119,100.796,81.0052,66.1693,49.2753,32.6673,21.0053,14.1316,6.89655
9.094,0.0052,1.0000,0.0000,6,213.80,-0.36,-1.14,-0.1680,0.0320,13343.0,0.0,196.24,196.12,192.52,192.52,10.2437,23.7431,39.7011,77.8152,182.178,176.282,172.231,167.741,163.439,155.309,122.633,101.002,81.0088,66.0733,49.1201,32.5098,20.8791,14.0366,6.84439
9.113,0.0047,1.0000,0.0000,6,214.18,-0.32,-1.17,-0.1746,0.0315,13370.4,0.0,196.59,196.49,192.91,192.91,10.2967,23.8428,39.8259,77.868,180.989,175.132,171.118,166.684,162.468,154.985,123.018,101.12,80.9556,65.9401,48.9455,32.3452,20.7511,13.9415,6.79286
9.132,0.0042,1.0000,0.0000,6,214.57,-0.29,-1.21,-0.1811,0.0311,13397.1,0.0,196.94,196.84,193.31,193.31,10.349,23.9418,39.9519,77.9345,179.792,173.972,169.994,165.613,161.475,154.448,123.35,101.201,80.8787,65.792,48.7638,32.1787,20.6233,13.8472,6.74205
